. Sequence file : [Blattabacteria16S.phy]

. Model of nucleotides substitution : GTR

. Initial tree : [BioNJ]


. Data	Nb of 	Likelihood	Discrete   	Number of 	Gamma shape	Proportion of	Nucleotides frequencies               	Instantaneous rate matrix              	
  set	taxa	loglk     	gamma model	categories	parameter  	invariant    	f(A)      f(C)      f(G)      f(T)    	[A---------C---------G---------T------]	

      	     	          	           	          	           	             	                                      	 0.63456   0.04877  -0.85002   0.16669  
      	     	          	           	          	           	             	                                      	 0.34930   0.63550   0.19096  -1.17576  

  #66	21   	-7729.87404	Yes        	4        	0.245    	0.000    	 0.26514   0.19874   0.28315   0.25298	-1.11115   0.12869   0.62097   0.36149  
      	     	          	           	          	           	             	                                      	 0.17169  -0.97539   0.06068   0.74301  
      	     	          	           	          	           	             	                                      	 0.58147   0.04259  -0.78536   0.16129  
      	     	          	           	          	           	             	                                      	 0.37886   0.58369   0.18052  -1.14308  

  #67	21   	-7588.24213	Yes        	4        	0.245    	0.000    	 0.28491   0.20758   0.25771   0.24980	-0.95436   0.11825   0.53345   0.30266  
      	     	          	           	          	           	             	                                      	 0.16230  -0.94791   0.05477   0.73084  
      	     	          	           	          	           	             	                                      	 0.58975   0.04411  -0.88616   0.25229  
      	     	          	           	          	           	             	                                      	 0.34519   0.60732   0.26028  -1.21279  

  #68	21   	-7478.42573	Yes        	4        	0.221    	0.000    	 0.27479   0.20146   0.27732   0.24644	-1.10091   0.08010   0.67940   0.34142  
      	     	          	           	          	           	             	                                      	 0.10925  -0.87396   0.08929   0.67542  
      	     	          	           	          	           	             	                                      	 0.67321   0.06487  -0.89466   0.15659  
      	     	          	           	          	           	             	                                      	 0.38070   0.55214   0.17621  -1.10904  

  #69	21   	-7201.83591	Yes        	4        	0.221    	0.000    	 0.28690   0.19437   0.28653   0.23220	-0.94488   0.12338   0.52633   0.29517  
      	     	          	           	          	           	             	                                      	 0.18211  -1.11722   0.10345   0.83166  
      	     	          	           	          	           	             	                                      	 0.52701   0.07018  -0.76177   0.16458  
      	     	          	           	          	           	             	                                      	 0.36470   0.69617   0.20308  -1.26395  

  #70	21   	-7742.85300	Yes        	4        	0.269    	0.000    	 0.27967   0.20343   0.26631   0.25059	-1.06115   0.14482   0.61260   0.30373  
      	     	          	           	          	           	             	                                      	 0.19910  -0.99775   0.09712   0.70152  
      	     	          	           	          	           	             	                                      	 0.64333   0.07419  -0.87057   0.15306  
      	     	          	           	          	           	             	                                      	 0.33898   0.56949   0.16266  -1.07113  

  #71	21   	-7917.44864	Yes        	4        	0.217    	0.000    	 0.28654   0.19679   0.27561   0.24106	-1.03151   0.11266   0.59842   0.32043  
      	     	          	           	          	           	             	                                      	 0.16405  -0.96665   0.11871   0.68390  
      	     	          	           	          	           	             	                                      	 0.62215   0.08476  -0.87559   0.16867  
      	     	          	           	          	           	             	                                      	 0.38088   0.55829   0.19284  -1.13201  

  #72	21   	-7267.58911	Yes        	4        	0.238    	0.000    	 0.28523   0.20119   0.27826   0.23532	-0.95253   0.09175   0.56269   0.29809  
      	     	          	           	          	           	             	                                      	 0.13008  -1.08254   0.08255   0.86991  
      	     	          	           	          	           	             	                                      	 0.57678   0.05968  -0.76831   0.13184  
      	     	          	           	          	           	             	                                      	 0.36131   0.74372   0.15590  -1.26093  

  #73	21   	-7714.59500	Yes        	4        	0.256    	0.000    	 0.28722   0.20040   0.26314   0.24924	-0.96846   0.12132   0.56046   0.28667  
      	     	          	           	          	           	             	                                      	 0.17389  -1.02795   0.06563   0.78843  
      	     	          	           	          	           	             	                                      	 0.61176   0.04998  -0.85436   0.19261  
      	     	          	           	          	           	             	                                      	 0.33036   0.63392   0.20335  -1.16764  

  #74	21   	-7440.43575	Yes        	4        	0.240    	0.000    	 0.27485   0.19790   0.28368   0.24357	-1.19525   0.10319   0.75532   0.33675  
      	     	          	           	          	           	             	                                      	 0.14331  -0.86615   0.07690   0.64594  
      	     	          	           	          	           	             	                                      	 0.73179   0.05365  -0.88568   0.10025  
      	     	          	           	          	           	             	                                      	 0.38000   0.52482   0.11676  -1.02157  

  #75	21   	-7374.98549	Yes        	4        	0.262    	0.000    	 0.28433   0.18327   0.28399   0.24842	-1.05237   0.09646   0.63786   0.31804  
      	     	          	           	          	           	             	                                      	 0.14965  -0.96664   0.10532   0.71167  
      	     	          	           	          	           	             	                                      	 0.63862   0.06797  -0.88637   0.17979  
